trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
187,False,"{'a': 0.7, 'e': 0.07312724241271307}",20,15,1.3984246505570617,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.07293249574894728}",20,6,23.75054997974165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.7, 'e': 0.07273929674533079}",25,9,30.809442498237154,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.07254762501100116}",20,2,29.34336967713763,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.7, 'e': 0.07235746052924216}",30,18,19.72946331321004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.7, 'e': 0.07216878364870323}",25,12,23.07681545206254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.7, 'e': 0.07198157507486945}",25,6,31.7502371406142,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.07179581586177382}",30,16,6.60272044397818,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.7, 'e': 0.0716114874039433}",20,10,18.38157178803558,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.07142857142857142}",35,3,-28.747222915635582,"{0: 29, 1: 0, 2: 1, 3: 1, 4: 1}",1
197,False,"{'a': 0.7, 'e': 0.07124704998790965}",25,15,7.652799454561727,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.7, 'e': 0.07106690545187015}",25,0,36.26474184121728,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.7, 'e': 0.07088812050083358}",20,12,18.53668139776235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.7, 'e': 0.07071067811865475}",20,16,6.984240410100312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.7, 'e': 0.07053456158585983}",20,6,22.784666524619634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.7, 'e': 0.07035975447302918}",20,6,26.781336194458742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.7, 'e': 0.07018624063435965}",30,20,6.025303372984506,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.7, 'e': 0.07001400420140048}",30,22,14.022552612213637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.06984302957695782}",25,0,-25.55513273778474,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
206,False,"{'a': 0.7, 'e': 0.06967330142916177}",20,7,19.83624529934528,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.7, 'e': 0.06950480468569159}",25,10,25.348982248502114,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.7, 'e': 0.06933752452815364}",20,16,7.238150034730261,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.06917144638660747}",20,1,30.073634928663232,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.7, 'e': 0.06900655593423542}",25,13,22.8826699076189,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.06884283908215143}",30,10,22.39506288075046,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.7, 'e': 0.06868028197434452}",20,2,31.078922184190425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.06851887098275317}",30,15,15.698379719536927,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.06835859270246633}",25,13,23.308863159836534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.06819943394704735}",30,13,30.74384068246587,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.06804138174397717}",25,11,25.06537289612118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.06788442333021306}",20,15,9.18948184384553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.06772854614785964}",20,0,-8.709955729826923,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.7, 'e': 0.06757373783994859}",20,16,7.31421376302129,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.06741998624632421}",30,7,26.614841251468302,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.7, 'e': 0.06726727939963124}",20,6,24.28431329366046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.7, 'e': 0.06711560552140243}",30,21,4.434545922255831,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.7, 'e': 0.06696495301824251}",20,0,20.562727325537452,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
224,False,"{'a': 0.7, 'e': 0.0668153104781061}",20,16,6.8154772026137955,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.7, 'e': 0.06666666666666667}",25,9,26.81652992430232,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.7, 'e': 0.06651901052377393}",30,21,14.826359821266841,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.0663723311599972}",30,12,22.307969254490132,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.06622661785325219}",25,0,33.31864836379219,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.7, 'e': 0.06608186004550898}",20,11,16.351488645429814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.7, 'e': 0.0659380473395787}",20,14,12.003983800537046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.7, 'e': 0.0657951694959769}",25,0,33.927069003903355,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
232,False,"{'a': 0.7, 'e': 0.06565321642986127}",30,11,0.7594017858629893,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
233,False,"{'a': 0.7, 'e': 0.06551217820804184}",25,7,-49.56377797356181,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
234,False,"{'a': 0.7, 'e': 0.06537204504606134}",20,16,6.845092440021187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.7, 'e': 0.06523280730534423}",20,0,20.826596287622728,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.7, 'e': 0.06509445549041194}",20,7,23.123651488097448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.06495698024616309}",25,5,3.510954099145379,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.7, 'e': 0.06482037235521644}",20,14,10.957916673784483,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.7, 'e': 0.06468462273531508}",20,0,-8.070710368897139,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
240,False,"{'a': 0.7, 'e': 0.06454972243679027}",35,1,42.14320554552954,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.7, 'e': 0.06441566264008308}",20,11,14.119567933391226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.7, 'e': 0.0642824346533225}",20,13,14.66605317635135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.7, 'e': 0.06415002990995841}",20,13,12.340322437293418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.7, 'e': 0.06401843996644799}",20,0,11.220729582475371,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.7, 'e': 0.06388765649999399}",20,13,10.319576568660896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.7, 'e': 0.06375767130633382}",35,15,20.87645914740341,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.7, 'e': 0.06362847629757777}",25,20,7.6505731983425544,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.7, 'e': 0.06350006350009525}",25,11,23.366942950169737,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.06337242505244779}",35,17,36.83536628807002,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.7, 'e': 0.06324555320336758}",35,13,27.1826114970127,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.7, 'e': 0.06311944030978031}",35,17,28.54031282283953,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.7, 'e': 0.0629940788348712}",20,13,13.497766350890075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.7, 'e': 0.06286946134619315}",25,13,23.04424204367166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.7, 'e': 0.06274558051381586}",25,13,22.777354410912345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.7, 'e': 0.06262242910851495}",30,0,15.390895455507131,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
256,False,"{'a': 0.7, 'e': 0.0625}",25,9,20.856085222981214,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.7, 'e': 0.06237828615518053}",25,14,19.909163188538656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.7, 'e': 0.062257280636469035}",25,10,24.793172218410422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.7, 'e': 0.062136976600120006}",30,7,-1.5116632495409916,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
260,False,"{'a': 0.7, 'e': 0.062017367294604234}",25,5,-7.499794681543659,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
261,False,"{'a': 0.7, 'e': 0.061898446059017294}",20,0,17.301454159412394,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
262,False,"{'a': 0.7, 'e': 0.06178020632152154}",20,0,17.95980429232008,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
263,False,"{'a': 0.7, 'e': 0.061662641597820735}",25,12,18.86308284244529,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.7, 'e': 0.06154574548966636}",20,9,17.191643519870553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.7, 'e': 0.06142951168339512}",25,0,17.18226752453992,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.7, 'e': 0.06131393394849658}",25,9,25.713508311048873,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.7, 'e': 0.06119900613621046}",30,10,27.637379899886657,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.7, 'e': 0.06108472217815261}",25,18,-6.993178222514923,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
269,False,"{'a': 0.7, 'e': 0.06097107608496923}",20,0,9.444454445160034,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.7, 'e': 0.06085806194501846}",20,5,17.611338727162725,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.7, 'e': 0.0607456739230787}",20,10,16.09433854719119,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.7, 'e': 0.06063390625908324}",20,15,10.922828894438645,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.7, 'e': 0.060522753266880246}",35,13,25.545657120700337,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.7, 'e': 0.0604122093330177}",30,22,13.212871916326275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.7, 'e': 0.060302268915552716}",25,16,14.110021080041761,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.7, 'e': 0.0601929265428846}",20,7,25.98281482212752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.7, 'e': 0.06008417681261097}",25,13,19.609414376479847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.7, 'e': 0.05997601439040672}",30,16,-29.86020509709528,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
279,False,"{'a': 0.7, 'e': 0.05986843400892496}",25,11,14.697793010439131,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.7, 'e': 0.05976143046671968}",20,7,22.51162461214824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.7, 'e': 0.05965499862718936}",25,13,21.064414149462216,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.05954913341754137}",20,10,17.473126983364345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.7, 'e': 0.0594438298277764}",20,14,9.599856965580944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.7, 'e': 0.05933908290969266}",35,15,12.157809909887142,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
285,False,"{'a': 0.7, 'e': 0.05923488777590923}",30,19,16.64872258484305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.7, 'e': 0.05913123959890826}",35,21,14.498299269127774,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.7, 'e': 0.059028133610095526}",25,16,16.390674802411862,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.7, 'e': 0.05892556509887897}",30,10,29.416312405948872,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.7, 'e': 0.058823529411764705}",20,10,15.397549059015578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.7, 'e': 0.058722021951470346}",25,12,25.7673156620082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.7, 'e': 0.05862103817605492}",25,6,24.878779879081243,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.7, 'e': 0.058520573598065284}",30,16,24.713882453162594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.7, 'e': 0.0584206237836986}",25,8,-23.593279772466477,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
294,False,"{'a': 0.7, 'e': 0.05832118435198043}",20,0,19.493541823782877,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.7, 'e': 0.0582222509739582}",30,16,21.769074935693084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.7, 'e': 0.05812381937190964}",30,16,26.74963057325025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.7, 'e': 0.058025885318565944}",25,15,19.150136183073347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.7, 'e': 0.057928444636349226}",35,16,26.761479563137414,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.7, 'e': 0.05783149319662402}",20,15,-33.59142766494562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
300,False,"{'a': 0.7, 'e': 0.05773502691896257}",30,12,8.988356511303842,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.7, 'e': 0.0576390417704235}",20,2,24.18414780005228,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.7, 'e': 0.0575435337648436}",30,12,34.306624788789755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.7, 'e': 0.0574484989621426}",20,10,15.664727220899582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.7, 'e': 0.057353933467640436}",20,8,23.5307704184736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.7, 'e': 0.057259833431386825}",25,8,28.72584229575052,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.7, 'e': 0.05716619504750295}",20,0,29.180967228989363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.7, 'e': 0.05707301455353496}",25,12,23.298304548731092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.7, 'e': 0.05698028822981897}",25,10,32.4845026199807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.7, 'e': 0.05688801239885743}",25,11,15.190129534960143,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.7, 'e': 0.05679618342470648}",20,3,27.225754964945626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.7, 'e': 0.05670479771237427}",25,19,14.848552749674923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.7, 'e': 0.05661385170722978}",20,4,25.89667698706754,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.7, 'e': 0.05652334189442215}",25,17,6.92817720617614,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.7, 'e': 0.05643326479831003}",25,13,24.249018421279267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.7, 'e': 0.0563436169819011}",30,6,45.381716461837684,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.7, 'e': 0.0562543950463012}",20,11,17.770075590298077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.7, 'e': 0.05616559563017304}",30,5,40.597983911374484,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.7, 'e': 0.056077215409204434}",25,14,20.989341462830865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.7, 'e': 0.05598925109558543}",20,5,26.556867600815217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.7, 'e': 0.05590169943749474}",25,2,38.56439730438288,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.7, 'e': 0.05581455721859476}",20,8,9.670670418489461,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.7, 'e': 0.05572782125753528}",25,8,34.13188841136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.7, 'e': 0.055641488407465724}",20,9,21.923885081099154,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.7, 'e': 0.05555555555555555}",30,8,33.174287217951026,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.7, 'e': 0.05547001962252291}",20,11,19.269966821718604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.7, 'e': 0.05538487756217113}",25,20,10.552870383656463,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.7, 'e': 0.0553001263609331}",20,0,17.146295047162326,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
328,False,"{'a': 0.7, 'e': 0.05521576303742327}",30,18,21.042269754497692,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.7, 'e': 0.055131784641997125}",25,11,26.484706588010695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.7, 'e': 0.055048188256318034}",20,0,32.10623278052607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.7, 'e': 0.05496497099293127}",30,19,23.487950471558015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.7, 'e': 0.05488212999484517}",25,8,33.29405789537332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.7, 'e': 0.0547996624351191}",20,0,29.767647318684492,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.7, 'e': 0.054717565516458275}",25,0,34.17593482755908,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.7, 'e': 0.05463583647081531}",25,20,6.973484778981085,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.7, 'e': 0.0545544725589981}",25,15,15.118591294338088,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.7, 'e': 0.05447347107028433}",20,4,-16.907801220670713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
338,False,"{'a': 0.7, 'e': 0.05439282932204212}",30,18,7.907135129024818,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.054312544659356844}",20,15,9.74537107950601,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.7, 'e': 0.05423261445466404}",30,13,31.046174184016138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.7, 'e': 0.05415303610738823}",20,0,29.19688822252526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.7, 'e': 0.05407380704358752}",25,19,12.60700852142116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.7, 'e': 0.05399492471560388}",20,14,11.237202585363422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.053916386601719206}",20,0,-9.447440953012098,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
345,False,"{'a': 0.7, 'e': 0.05383819020581655}",25,11,29.58905969384019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.7, 'e': 0.053760333057047034}",20,5,-17.521270593698517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.7, 'e': 0.0536828127095019}",25,7,19.043368026565343,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.05360562674188974}",20,0,31.255665172543786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.7, 'e': 0.05352877275721892}",20,10,14.631226657269995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.05345224838248487}",20,11,20.72348867009725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.7, 'e': 0.05337605126836238}",20,11,15.246339697693957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.7, 'e': 0.053300179088902604}",25,14,20.364433718618905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.7, 'e': 0.05322462954123495}",20,0,-21.9889665994873,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
354,False,"{'a': 0.7, 'e': 0.05314940034527339}",25,15,11.933517951403994,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.7, 'e': 0.053074489243427524}",30,16,14.741833664282037,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.052999894000318}",25,7,35.57974136332309,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.05292561240249631}",35,19,23.640287516157557,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.05285164225816899}",20,16,9.405682872673825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 0.05277798139692595}",20,6,24.564569930451803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.05270462766947299}",20,0,32.949615637867346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.7, 'e': 0.05263157894736842}",20,8,21.092349028274185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.052558833122763673}",20,6,7.358838088795496,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.0524863881081478}",20,12,14.44069487225541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 0.052414241836095915}",35,14,39.432651469739476,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.052342392259021375}",35,21,27.247874480634124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.05227083734893167}",25,17,16.085803821957025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 0.052199575097188054}",30,15,32.553968768354025,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 0.05212860351426869}",25,16,14.987549625935104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 0.052057920629535355}",30,15,21.448452133691006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 0.05198752449100364}",30,17,15.15375320310649,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 0.0519174131651165}",25,17,14.58512056668796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 0.05184758473652126}",20,9,21.831510043352374,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
